'id';'provinsi';'kabupaten_kota';'kecamatan';'longitude';'latitude'
89417;PAPUA BARAT;SORONG;SUNOOK;;
89410;PAPUA BARAT;SORONG;WEMAK;;
89847;PAPUA BARAT;SORONG SELATAN;;;
89967;PAPUA BARAT;SORONG SELATAN;FOKOUR;;
89865;PAPUA BARAT;SORONG SELATAN;INANWATAN;;
89927;PAPUA BARAT;SORONG SELATAN;KAIS;;
89978;PAPUA BARAT;SORONG SELATAN;KAIS DARAT;;
89884;PAPUA BARAT;SORONG SELATAN;KOKODA;;
89946;PAPUA BARAT;SORONG SELATAN;KOKODA UTARA;;
89933;PAPUA BARAT;SORONG SELATAN;KONDA;;
89939;PAPUA BARAT;SORONG SELATAN;MATEMANI;;
89901;PAPUA BARAT;SORONG SELATAN;MOSWAREN;;
89956;PAPUA BARAT;SORONG SELATAN;SAIFI;;
89972;PAPUA BARAT;SORONG SELATAN;SALKMA;;
89875;PAPUA BARAT;SORONG SELATAN;SAWIAT;;
89909;PAPUA BARAT;SORONG SELATAN;SEREMUK;;
89848;PAPUA BARAT;SORONG SELATAN;TEMINABUAN;;
89918;PAPUA BARAT;SORONG SELATAN;WAYER;;
90458;PAPUA BARAT;TAMBRAUW;;;
90504;PAPUA BARAT;TAMBRAUW;ABUN;;
90538;PAPUA BARAT;TAMBRAUW;AMBERBAKEN;;
90684;PAPUA BARAT;TAMBRAUW;AMBERBAKEN BARAT;;
90588;PAPUA BARAT;TAMBRAUW;ASES;;
90581;PAPUA BARAT;TAMBRAUW;BAMUSBAMA;;
90570;PAPUA BARAT;TAMBRAUW;BIKAR;;
90459;PAPUA BARAT;TAMBRAUW;FEF;;
90601;PAPUA BARAT;TAMBRAUW;IRERES;;
90690;PAPUA BARAT;TAMBRAUW;KASI;;
90527;PAPUA BARAT;TAMBRAUW;KEBAR;;
90655;PAPUA BARAT;TAMBRAUW;KEBAR SELATAN;;
90641;PAPUA BARAT;TAMBRAUW;KEBAR TIMUR;;
90625;PAPUA BARAT;TAMBRAUW;KWESEFO;;
90486;PAPUA BARAT;TAMBRAUW;KWOOR;;
90666;PAPUA BARAT;TAMBRAUW;MANEKAR;;
90633;PAPUA BARAT;TAMBRAUW;MAWABUAN;;
90470;PAPUA BARAT;TAMBRAUW;MIYAH;;
90593;PAPUA BARAT;TAMBRAUW;MIYAH SELATAN;;
90517;PAPUA BARAT;TAMBRAUW;MORAID;;
90677;PAPUA BARAT;TAMBRAUW;MPUR;;
90558;PAPUA BARAT;TAMBRAUW;MUBRANI;;
90493;PAPUA BARAT;TAMBRAUW;SAUSAPOR;;
90698;PAPUA BARAT;TAMBRAUW;SELEMKAI;;
90549;PAPUA BARAT;TAMBRAUW;SENOPI;;
90512;PAPUA BARAT;TAMBRAUW;SYUJAK;;
90619;PAPUA BARAT;TAMBRAUW;TINGGOUW;;
90608;PAPUA BARAT;TAMBRAUW;TOBOUW;;
90614;PAPUA BARAT;TAMBRAUW;WILHEM ROUMBOUTS;;
90479;PAPUA BARAT;TAMBRAUW;YEMBUN;;
90132;PAPUA BARAT;TELUK BINTUNI;;;
90157;PAPUA BARAT;TELUK BINTUNI;ARANDAY;;
90225;PAPUA BARAT;TELUK BINTUNI;AROBA;;
90152;PAPUA BARAT;TELUK BINTUNI;BABO;;
90133;PAPUA BARAT;TELUK BINTUNI;BINTUNI;;
90236;PAPUA BARAT;TELUK BINTUNI;BISCOOP;;
90206;PAPUA BARAT;TELUK BINTUNI;DATARAN BEIMES;;
90178;PAPUA BARAT;TELUK BINTUNI;FAFURWAR;;
90219;PAPUA BARAT;TELUK BINTUNI;KAITARO;;
90249;PAPUA BARAT;TELUK BINTUNI;KAMUNDAN;;
90187;PAPUA BARAT;TELUK BINTUNI;KURI;;
90193;PAPUA BARAT;TELUK BINTUNI;MANIMERI;;
90231;PAPUA BARAT;TELUK BINTUNI;MASYETA;;
90142;PAPUA BARAT;TELUK BINTUNI;MERDEY;;
90265;PAPUA BARAT;TELUK BINTUNI;MEYADO;;
90260;PAPUA BARAT;TELUK BINTUNI;MOSKONA BARAT;;
90162;PAPUA BARAT;TELUK BINTUNI;MOSKONA SELATAN;;
90270;PAPUA BARAT;TELUK BINTUNI;MOSKONA TIMUR;;
90168;PAPUA BARAT;TELUK BINTUNI;MOSKONA UTARA;;
90213;PAPUA BARAT;TELUK BINTUNI;SUMURI;;
90182;PAPUA BARAT;TELUK BINTUNI;TEMBUNI;;
90244;PAPUA BARAT;TELUK BINTUNI;TOMU;;
90200;PAPUA BARAT;TELUK BINTUNI;TUHIBA;;
90173;PAPUA BARAT;TELUK BINTUNI;WAMESA;;
90254;PAPUA BARAT;TELUK BINTUNI;WERIAGAR;;
90274;PAPUA BARAT;TELUK WONDAMA;;;
90333;PAPUA BARAT;TELUK WONDAMA;KURI WAMESA;;
90316;PAPUA BARAT;TELUK WONDAMA;NAIKERE;;
90352;PAPUA BARAT;TELUK WONDAMA;NIKIWAR;;
90323;PAPUA BARAT;TELUK WONDAMA;RASIEI;;
90340;PAPUA BARAT;TELUK WONDAMA;ROON;;
90348;PAPUA BARAT;TELUK WONDAMA;ROSWAR;;
90308;PAPUA BARAT;TELUK WONDAMA;RUMBERPON;;
90358;PAPUA BARAT;TELUK WONDAMA;SOUG JAYA;;
90292;PAPUA BARAT;TELUK WONDAMA;TELUK DUAIRI;;
90302;PAPUA BARAT;TELUK WONDAMA;WAMESA;;
90275;PAPUA BARAT;TELUK WONDAMA;WASIOR;;
90286;PAPUA BARAT;TELUK WONDAMA;WINDESI;;
90297;PAPUA BARAT;TELUK WONDAMA;WONDIBOY;;
14769;RIAU;;;105.40363645340402;1.4808007390396225
15251;RIAU;BENGKALIS;;101.6428613308658;1.4119064602392024
15386;RIAU;BENGKALIS;BANDAR LAKSAMANA;101.69889702451334;1.4684287323133132
15284;RIAU;BENGKALIS;BANTAN;102.36298166197098;1.5083357367900756
15404;RIAU;BENGKALIS;BATHIN SOLAPAN;101.22117567043595;1.4477697863571044
15252;RIAU;BENGKALIS;BENGKALIS;102.4300229655508;1.3311636380206968
15308;RIAU;BENGKALIS;BUKIT BATU;102.14566873116904;1.3674820138676806
15319;RIAU;BENGKALIS;MANDAU;101.18620331408223;1.2702381280274264
15375;RIAU;BENGKALIS;PINGGIR;101.20003013338456;1.1940710126254042
15331;RIAU;BENGKALIS;RUPAT;101.48524592106178;1.854773448928412
15348;RIAU;BENGKALIS;RUPAT UTARA;;
15357;RIAU;BENGKALIS;SIAK KECIL;101.94801289359737;1.199045078407066
15394;RIAU;BENGKALIS;TALANG MUANDAU;101.54397693226132;1.0044539032593074
16772;RIAU;DUMAI;;;
16784;RIAU;DUMAI;BUKIT KAPUR;;
16773;RIAU;DUMAI;DUMAI BARAT;;
16804;RIAU;DUMAI;DUMAI KOTA;;
16810;RIAU;DUMAI;DUMAI SELATAN;;
16778;RIAU;DUMAI;DUMAI TIMUR;;
16799;RIAU;DUMAI;MEDANG KAMPAI;;
16792;RIAU;DUMAI;SUNGAI SEMBILAN;;
15418;RIAU;INDRAGIRI HILIR;;103.16381105606078;-0.2334403879823938
15549;RIAU;INDRAGIRI HILIR;BATANG TUAKA;103.26380004327916;-0.2330631713076829
15646;RIAU;INDRAGIRI HILIR;CONCONG;103.49591709873222;-0.3183128875678295
15434;RIAU;INDRAGIRI HILIR;ENOK;103.26890658731438;-0.511661986082423
15563;RIAU;INDRAGIRI HILIR;GAUNG;102.896727962232;-0.0145803661070807
15477;RIAU;INDRAGIRI HILIR;GAUNG ANAK SERKA;103.18303597985565;-0.1802302077837612
15508;RIAU;INDRAGIRI HILIR;KATEMAN;103.65735971858538;0.2578656497184177
15653;RIAU;INDRAGIRI HILIR;KEMPAS;102.78862991086058;-0.3890552047089647
15587;RIAU;INDRAGIRI HILIR;KEMUNING;102.86975964001282;-0.8685056214261573
15520;RIAU;INDRAGIRI HILIR;KERITANG;102.84093146804962;-0.6949318079672338
15449;RIAU;INDRAGIRI HILIR;KUALA INDRAGIRI;103.46864496483876;-0.3346494817664063
15490;RIAU;INDRAGIRI HILIR;MANDAH;103.24569459688796;0.0560596090925024
15600;RIAU;INDRAGIRI HILIR;PELANGIRAN;103.493680465125;0.1771057917681112
15631;RIAU;INDRAGIRI HILIR;PULAU BURUNG;103.46898172764035;0.4208341849769226
15419;RIAU;INDRAGIRI HILIR;RETEH;103.22120678836362;-0.7213695933619084
15666;RIAU;INDRAGIRI HILIR;SUNGAI BATANG;103.2456093320924;-0.6158169607903583
15538;RIAU;INDRAGIRI HILIR;TANAH MERAH;103.50196632798756;-0.4813817487844929
15617;RIAU;INDRAGIRI HILIR;TELUK BELENGKONG;103.24521102153057;0.2917521286815834
15458;RIAU;INDRAGIRI HILIR;TEMBILAHAN;103.1814474319662;-0.3847941953991391
15580;RIAU;INDRAGIRI HILIR;TEMBILAHAN HULU;103.11565734269873;-0.340760993846172
15467;RIAU;INDRAGIRI HILIR;TEMPULING;102.89967531154316;-0.4117973915623195
15042;RIAU;INDRAGIRI HULU;;102.33188541796645;-0.5414319419170639
15136;RIAU;INDRAGIRI HULU;BATANG CENAKU;102.26447364203248;-0.6184315277475094
15157;RIAU;INDRAGIRI HULU;BATANG GANGSAL;102.61850193457718;-0.5972674324594176
15240;RIAU;INDRAGIRI HULU;BATANG PERANAP;101.82084331225556;-0.707441797321457
15079;RIAU;INDRAGIRI HULU;KELAYANG;102.08278665888282;-0.4502240467326945
15186;RIAU;INDRAGIRI HULU;KUALA CENAKU;102.60834326276397;-0.4311492915207747
15168;RIAU;INDRAGIRI HULU;LIRIK;102.31972341089168;-0.3243091270260924
15210;RIAU;INDRAGIRI HULU;LUBUK BATU JAYA;;
15097;RIAU;INDRAGIRI HULU;PASIR PENYU;102.26879573740564;-0.3695791144542402
15111;RIAU;INDRAGIRI HULU;PERANAP;101.96751542273542;-0.5401135132085204
15220;RIAU;INDRAGIRI HULU;RAKIT KULIM;102.16355100647274;-0.5887451843272278
15043;RIAU;INDRAGIRI HULU;RENGAT;102.54634395177858;-0.3718459955718277
15060;RIAU;INDRAGIRI HULU;RENGAT BARAT;102.42254849911969;-0.4583103657823255
15124;RIAU;INDRAGIRI HULU;SIBERIDA;102.3502813141264;-0.5105485683610446
15197;RIAU;INDRAGIRI HULU;SUNGAI LALA;102.30028819952116;-0.470454609319181
14770;RIAU;KAMPAR;;101.06575454365596;0.3213944832892556
14978;RIAU;KAMPAR;BANGKINANG;101.05815952340652;0.4689834187912279
14771;RIAU;KAMPAR;BANGKINANG KOTA;101.03268702572122;0.3300905326935328
15025;RIAU;KAMPAR;GUNUNG SAHILAN;101.23212109038498;0.1614247227121654
14994;RIAU;KAMPAR;KAMPA;101.2268054131448;0.3214903242217388
14776;RIAU;KAMPAR;KAMPAR;101.08850146326304;0.3257965003810426
14850;RIAU;KAMPAR;KAMPAR KIRI;101.1529291572826;-0.0653565800853532
14871;RIAU;KAMPAR;KAMPAR KIRI HILIR;101.36834512023218;0.2653054997353802
14880;RIAU;KAMPAR;KAMPAR KIRI HULU;100.89822518954746;-0.0332505731548732
15013;RIAU;KAMPAR;KAMPAR KIRI TENGAH;101.32389747347064;0.1405221351526613
15004;RIAU;KAMPAR;KAMPAR UTARA;101.12444006937814;0.4098919923440219
15035;RIAU;KAMPAR;KOTO KAMPAR HULU;100.55950446727034;0.3704285426212459
14827;RIAU;KAMPAR;KUOK;100.9036307627138;0.2910521843331439
14988;RIAU;KAMPAR;PERHENTIAN RAJA;101.38048600956476;0.3045442228726431
14970;RIAU;KAMPAR;RUMBIO JAYA;101.14707676783247;0.5062748666541262
14963;RIAU;KAMPAR;SALO;101.00791800088308;0.2983576286473014
14837;RIAU;KAMPAR;SIAK HULU;101.51727100475844;0.2916268828112155
14795;RIAU;KAMPAR;TAMBANG;101.30504178038366;0.3769902360358056
14905;RIAU;KAMPAR;TAPUNG;101.19366040275524;0.6038532996666829
14931;RIAU;KAMPAR;TAPUNG HILIR;101.1136844462601;0.840208978491405
14948;RIAU;KAMPAR;TAPUNG HULU;100.84445931510552;0.6503973816172158
14813;RIAU;KAMPAR;XIII KOTO KAMPAR;100.84922283140295;0.3256512898141679
16562;RIAU;KEPULAUAN MERANTI;;102.64933988384716;1.0032604298725225
16616;RIAU;KEPULAUAN MERANTI;MERBAU;102.46607195254964;0.9523985047082336
16627;RIAU;KEPULAUAN MERANTI;PULAUMERBAU;102.5046957406904;0.965463373376256
16586;RIAU;KEPULAUAN MERANTI;RANGSANG;103.08636671269448;0.8722728990551678
16573;RIAU;KEPULAUAN MERANTI;RANGSANG BARAT;102.68651907197297;1.0347353282345746
16661;RIAU;KEPULAUAN MERANTI;RANGSANG PESISIR;102.85225595139116;1.021112995865786
16650;RIAU;KEPULAUAN MERANTI;TASIK PUTRI PUYU;102.39963966807676;1.1152134820060975
16563;RIAU;KEPULAUAN MERANTI;TEBING TINGGI;102.70124144004409;1.0102911479850067
16601;RIAU;KEPULAUAN MERANTI;TEBING TINGGI BARAT;102.54303564166072;0.941575732901958
16639;RIAU;KEPULAUAN MERANTI;TEBING TINGGI TIMUR;102.99456119602168;0.8245333863367035
16317;RIAU;KUANTAN SINGINGI;;101.50591623035052;-0.4741700181821824
16413;RIAU;KUANTAN SINGINGI;BENAI;101.63254477949091;-0.4797128466629246
16399;RIAU;KUANTAN SINGINGI;CERENTI;101.85212383361494;-0.4692329384457314
16430;RIAU;KUANTAN SINGINGI;GUNUNGTOAR;101.51574137692148;-0.6025870212925294
16507;RIAU;KUANTAN SINGINGI;HULU KUANTAN;101.40670361965024;-0.5279106433831908
16492;RIAU;KUANTAN SINGINGI;INUMAN;101.80350235815784;-0.4588071455251107
16382;RIAU;KUANTAN SINGINGI;KUANTAN HILIR;101.7367433778096;-0.4361968563984817
16520;RIAU;KUANTAN SINGINGI;KUANTAN HILIR SEBERANG;101.73424443106067;-0.5136795975192799
16318;RIAU;KUANTAN SINGINGI;KUANTAN MUDIK;101.4499504406574;-0.642938426648701
16343;RIAU;KUANTAN SINGINGI;KUANTAN TENGAH;101.5967176953119;-0.597090545208745
16476;RIAU;KUANTAN SINGINGI;LOGAS TANAH DARAT;101.72793271958506;-0.3664944052800101
16458;RIAU;KUANTAN SINGINGI;PANGEAN;101.6764338869668;-0.4385533529495324
16551;RIAU;KUANTAN SINGINGI;PUCUK RANTAU;101.74063738435134;-0.8410831577877562
16535;RIAU;KUANTAN SINGINGI;SENTAJO RAYA;101.5423650908688;-0.4596637092818502
16367;RIAU;KUANTAN SINGINGI;SINGINGI;101.47104291540744;-0.3649649484359946
16445;RIAU;KUANTAN SINGINGI;SINGINGI HILIR;101.42154140391337;-0.141140373005086
16673;RIAU;PEKANBARU;;;
16721;RIAU;PEKANBARU;BINAWIDYA;;
16715;RIAU;PEKANBARU;BUKIT RAYA;;
16760;RIAU;PEKANBARU;KULIM;;
16693;RIAU;PEKANBARU;LIMA PULUH;;
16726;RIAU;PEKANBARU;MARPOYAN DAMAI;;
16742;RIAU;PEKANBARU;PAYUNG SEKAKI;;
16682;RIAU;PEKANBARU;PEKANBARU KOTA;;
16750;RIAU;PEKANBARU;RUMBAI;;
16705;RIAU;PEKANBARU;RUMBAI BARAT;;
16766;RIAU;PEKANBARU;RUMBAI TIMUR;;
16689;RIAU;PEKANBARU;SAIL;;
16698;RIAU;PEKANBARU;SENAPELAN;;
16674;RIAU;PEKANBARU;SUKAJADI;;
16733;RIAU;PEKANBARU;TENAYAN RAYA;;
16754;RIAU;PEKANBARU;TUAHMADANI;;
15675;RIAU;PELALAWAN;;102.28038767792631;0.2175088684754928
15794;RIAU;PELALAWAN;BANDAR PETALANGAN;102.19236227377046;0.0809981504428781
15788;RIAU;PELALAWAN;BANDAR SEI KIJANG;101.6491941030646;0.3858981803596035
15756;RIAU;PELALAWAN;BUNUT;102.16838803588249;0.2100471300726369
15745;RIAU;PELALAWAN;KERUMUTAN;102.28255236682656;0.0307423747441602
15777;RIAU;PELALAWAN;KUALA KAMPAR;103.16239254622523;0.5788540940587894
15726;RIAU;PELALAWAN;LANGGAM;101.80176993981212;0.211046893839949
15689;RIAU;PELALAWAN;PANGKALAN KERINCI;101.83949641335282;0.3477398391970578
15697;RIAU;PELALAWAN;PANGKALAN KURAS;102.03775766877337;0.1530812930546902
15715;RIAU;PELALAWAN;PANGKALAN LESUNG;102.11691250122988;0.0397691833095591
15735;RIAU;PELALAWAN;PELALAWAN;101.91674984414722;0.5088614946203442
15767;RIAU;PELALAWAN;TELUK MERANTI;103.16401826566128;0.3811962404689468
15676;RIAU;PELALAWAN;UKUI;102.13971379071675;-0.1077506019049056
15968;RIAU;ROKAN HILIR;;100.74919104835156;1.7731272636983022
16027;RIAU;ROKAN HILIR;BAGAN SINEMBAH;100.48331999619656;1.6560378969306977
16148;RIAU;ROKAN HILIR;BAGAN SINEMBAH RAYA;100.51984656336676;1.915618506594324
16159;RIAU;ROKAN HILIR;BALAI JAYA;100.51972832679898;1.7289295574189218
15980;RIAU;ROKAN HILIR;BANGKO;100.80160629946144;2.126494256372957
16076;RIAU;ROKAN HILIR;BANGKO PUSAKO;100.71748279549992;1.5594354123827925
16100;RIAU;ROKAN HILIR;BATU HAMPAR;100.96110056700284;1.977042324065882
15969;RIAU;ROKAN HILIR;KUBU;100.61620397079471;2.1124324547561075
16122;RIAU;ROKAN HILIR;KUBU BABUSSALAM;100.55011150840735;1.983298026449929
16041;RIAU;ROKAN HILIR;PASIR LIMAU KAPAS;100.33711754230892;2.459742088113455
16111;RIAU;ROKAN HILIR;PEKAITAN;100.85652599571156;1.8917573137685184
16057;RIAU;ROKAN HILIR;PUJUD;100.76307902340984;1.4019445640690489
16106;RIAU;ROKAN HILIR;RANTAU KOPAR;101.02073543815636;1.4067500193049032
16014;RIAU;ROKAN HILIR;RIMBA MELINTANG;101.05454502597856;1.8301883859206736
16093;RIAU;ROKAN HILIR;SIMPANG KANAN;100.36891132553389;1.8731330018289616
16050;RIAU;ROKAN HILIR;SINABOI;100.88868236561989;2.2266469527683515
15996;RIAU;ROKAN HILIR;TANAH PUTIH;100.98356808126252;1.6168418639393864
16069;RIAU;ROKAN HILIR;TANAH PUTIH TANJUNG MELAWAN;101.0475460298222;1.7239787881336563
16135;RIAU;ROKAN HILIR;TANJUNG MEDAN;100.52525554728705;1.4887748660220266
15806;RIAU;ROKAN HULU;;100.5053563351346;0.9430253250727214
15919;RIAU;ROKAN HULU;BANGUN PURBA;100.22676189962095;0.8944337416413979
15944;RIAU;ROKAN HULU;BONAI DARUSSALAM;100.84368931993497;1.0134423923258908
15937;RIAU;ROKAN HULU;KABUN;100.69999352523531;0.5180682201085561
15856;RIAU;ROKAN HULU;KEPENUHAN;100.5252236665514;1.058882598743587
15956;RIAU;ROKAN HULU;KEPENUHAN HULU;100.49037213160469;0.9889780367463432
15867;RIAU;ROKAN HULU;KUNTO DARUSSALAM;100.66131894844057;1.03269303681753
15952;RIAU;ROKAN HULU;PAGARAN TAPAH DARUSSALAM;100.59601787484068;0.7530462139147885
15962;RIAU;ROKAN HULU;PENDALIAN IV KOTO;100.47504487425176;0.5022889113986
15828;RIAU;ROKAN HULU;RAMBAH;100.18305539974698;0.8348189278935381
15893;RIAU;ROKAN HULU;RAMBAH HILIR;100.38285020353553;0.9431180794676916
15878;RIAU;ROKAN HULU;RAMBAH SAMO;100.47193679151069;0.8455982457397617
15813;RIAU;ROKAN HULU;ROKAN IV KOTO;100.25534750979578;0.6441639985079946
15843;RIAU;ROKAN HULU;TAMBUSAI;100.26434073677252;1.0557713022810906
15907;RIAU;ROKAN HULU;TAMBUSAI UTARA;100.4611030868607;1.3176743505920137
15927;RIAU;ROKAN HULU;TANDUN;100.59812591574216;0.5641788941261588
15807;RIAU;ROKAN HULU;UJUNG BATU;100.49723091679104;0.73419056268157
16171;RIAU;SIAK;;101.87542601374793;0.8170147895028318
16248;RIAU;SIAK;BUNGA RAYA;102.06294466876578;1.025601557737178
16223;RIAU;SIAK;DAYUN;102.11778647043572;0.6488490036251905
16271;RIAU;SIAK;KANDIS;101.24628460075732;0.9440463517513126
16235;RIAU;SIAK;KERINCI KANAN;101.83026684681433;0.5486556858241112
16259;RIAU;SIAK;KOTO GASIB;101.87665961699167;0.7803282962517615
16283;RIAU;SIAK;LUBUK DALAM;101.78323111601968;0.5941560665085615
16300;RIAU;SIAK;MEMPURA;102.06904977480222;0.746274071726735
16197;RIAU;SIAK;MINAS;101.48590940743782;0.7029657791575951
16309;RIAU;SIAK;PUSAKO;102.13120843423938;1.015941131470419
16291;RIAU;SIAK;SABAK AUH;102.12288102422085;1.154040928216986
16172;RIAU;SIAK;SIAK;101.94131576221392;0.8839270366479405
16181;RIAU;SIAK;SUNGAI APIT;102.2824523625938;0.8252271225542023
16213;RIAU;SIAK;SUNGAI MANDAU;101.77726568973878;0.8032650703548019
16203;RIAU;SIAK;TUALANG;101.65848958663364;0.6711006024065385
79699;SULAWESI BARAT;;;;
80272;SULAWESI BARAT;MAJENE;;;
80273;SULAWESI BARAT;MAJENE;BANGGAE;;
80353;SULAWESI BARAT;MAJENE;BANGGAE TIMUR;;
80315;SULAWESI BARAT;MAJENE;MALUNDA;;
80282;SULAWESI BARAT;MAJENE;PAMBOANG;;
80298;SULAWESI BARAT;MAJENE;SENDANA;;
80337;SULAWESI BARAT;MAJENE;TAMMERODO SENDANA;;
80345;SULAWESI BARAT;MAJENE;TUBO SENDANA;;
80328;SULAWESI BARAT;MAJENE;ULUMANDA;;
79889;SULAWESI BARAT;MAMASA;;;
79904;SULAWESI BARAT;MAMASA;ARALLE;;
80033;SULAWESI BARAT;MAMASA;BALLA;;
80012;SULAWESI BARAT;MAMASA;BAMBANG;;
80064;SULAWESI BARAT;MAMASA;BUNTUMALANGKA;;
79917;SULAWESI BARAT;MAMASA;MAMASA;;
79890;SULAWESI BARAT;MAMASA;MAMBI;;
80076;SULAWESI BARAT;MAMASA;MEHALAAN;;
79970;SULAWESI BARAT;MAMASA;MESSAWA;;
80042;SULAWESI BARAT;MAMASA;NOSU;;
79930;SULAWESI BARAT;MAMASA;PANA;;
80055;SULAWESI BARAT;MAMASA;RANTEBULAHAN TIMUR;;
79980;SULAWESI BARAT;MAMASA;SESENAPADANG;;
79959;SULAWESI BARAT;MAMASA;SUMARORONG;;
80004;SULAWESI BARAT;MAMASA;TABANG;;
79944;SULAWESI BARAT;MAMASA;TABULAHAN;;
79991;SULAWESI BARAT;MAMASA;TANDUK KALUA;;
80050;SULAWESI BARAT;MAMASA;TAWALIAN;;
79776;SULAWESI BARAT;MAMUJU;;;
79876;SULAWESI BARAT;MAMUJU;BONEHAU;;
79797;SULAWESI BARAT;MAMUJU;KALUKKU;;
79812;SULAWESI BARAT;MAMUJU;KALUMPANG;;
79886;SULAWESI BARAT;MAMUJU;KEP. BALA BALAKANG;;
79777;SULAWESI BARAT;MAMUJU;MAMUJU;;
79826;SULAWESI BARAT;MAMUJU;PAPALANG;;
79836;SULAWESI BARAT;MAMUJU;SAMPAGA;;
79859;SULAWESI BARAT;MAMUJU;SIMBORO DAN KEPULAUAN;;
79786;SULAWESI BARAT;MAMUJU;TAPALANG;;
79868;SULAWESI BARAT;MAMUJU;TAPALANG BARAT;;
79844;SULAWESI BARAT;MAMUJU;TOMMO;;
80363;SULAWESI BARAT;MAMUJU TENGAH;;;
80383;SULAWESI BARAT;MAMUJU TENGAH;BUDONG-BUDONG;;
80411;SULAWESI BARAT;MAMUJU TENGAH;KAROSSA;;
80373;SULAWESI BARAT;MAMUJU TENGAH;PANGALE;;
80364;SULAWESI BARAT;MAMUJU TENGAH;TOBADAK;;
80395;SULAWESI BARAT;MAMUJU TENGAH;TOPOYO;;
79700;SULAWESI BARAT;PASANGKAYU;;;
79758;SULAWESI BARAT;PASANGKAYU;BAMBAIRA;;
79701;SULAWESI BARAT;PASANGKAYU;BAMBALAMOTU;;
79715;SULAWESI BARAT;PASANGKAYU;BARAS;;
79739;SULAWESI BARAT;PASANGKAYU;BULU TABA;;
79728;SULAWESI BARAT;PASANGKAYU;DAPURANG;;
79734;SULAWESI BARAT;PASANGKAYU;DURIPOKU;;
79768;SULAWESI BARAT;PASANGKAYU;LARIANG;;
79708;SULAWESI BARAT;PASANGKAYU;PASANGKAYU;;
79753;SULAWESI BARAT;PASANGKAYU;PEDONGGA;;
79763;SULAWESI BARAT;PASANGKAYU;SARJO;;
79722;SULAWESI BARAT;PASANGKAYU;SARUDU;;
79747;SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;;
80088;SULAWESI BARAT;POLEWALI MANDAR;;;
80253;SULAWESI BARAT;POLEWALI MANDAR;ALLU;;
80239;SULAWESI BARAT;POLEWALI MANDAR;ANREAPI;;
80227;SULAWESI BARAT;POLEWALI MANDAR;BALANIPA;;
80156;SULAWESI BARAT;POLEWALI MANDAR;BINUANG;;
80262;SULAWESI BARAT;POLEWALI MANDAR;BULO;;
80098;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;;
80215;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;;
80203;SULAWESI BARAT;POLEWALI MANDAR;LUYO;;
80182;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;;
80245;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;;
80195;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;;
80132;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;;
80167;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;;
80089;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;;
80142;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;;
80117;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;;
72978;SULAWESI SELATAN;;;;
73226;SULAWESI SELATAN;BANTAENG;;;
73239;SULAWESI SELATAN;BANTAENG;BANTAENG;;
73227;SULAWESI SELATAN;BANTAENG;BISSAPPU;;
73249;SULAWESI SELATAN;BANTAENG;EREMERASA;;
73288;SULAWESI SELATAN;BANTAENG;GANTARANG KEKE;;
73270;SULAWESI SELATAN;BANTAENG;PAJUKUKANG;;
73295;SULAWESI SELATAN;BANTAENG;SINOA;;
73259;SULAWESI SELATAN;BANTAENG;TOMPO BULU;;
73281;SULAWESI SELATAN;BANTAENG;ULUERE;;
74449;SULAWESI SELATAN;BARRU;;;
74505;SULAWESI SELATAN;BARRU;BALUSU;;
74469;SULAWESI SELATAN;BARRU;BARRU;;
74488;SULAWESI SELATAN;BARRU;MALLUSETASI;;
74497;SULAWESI SELATAN;BARRU;PUJANANTING;;
74480;SULAWESI SELATAN;BARRU;SOPPENG RIAJA;;
74450;SULAWESI SELATAN;BARRU;TANETE RIAJA;;
74458;SULAWESI SELATAN;BARRU;TANETE RILAU;;
73814;SULAWESI SELATAN;BONE;;;
74083;SULAWESI SELATAN;BONE;AJANGALE;;
74165;SULAWESI SELATAN;BONE;AMALI;;
74046;SULAWESI SELATAN;BONE;AWANGPONE;;
73949;SULAWESI SELATAN;BONE;BAREBBO;;
74193;SULAWESI SELATAN;BONE;BENGO;;
73815;SULAWESI SELATAN;BONE;BONTOCANI;;
74121;SULAWESI SELATAN;BONE;CENRANA;;
73968;SULAWESI SELATAN;BONE;CINA;;
74098;SULAWESI SELATAN;BONE;DUA BOCCOE;;
73827;SULAWESI SELATAN;BONE;KAHU;;
73848;SULAWESI SELATAN;BONE;KAJUARA;;
74001;SULAWESI SELATAN;BONE;LAMURU;;
73991;SULAWESI SELATAN;BONE;LAPPARIAJA;;
73888;SULAWESI SELATAN;BONE;LIBURENG;;
73909;SULAWESI SELATAN;BONE;MARE;;
74030;SULAWESI SELATAN;BONE;PALAKKA;;
74203;SULAWESI SELATAN;BONE;PATIMPENG;;
73981;SULAWESI SELATAN;BONE;PONRE;;
